gx,gy,wala,wac,g_hat,f_true
0.2583333333,0.008333333333,15.5,2.641666667,-93.90475263,-25.60751004
0.2583333333,0.025,15.5,2.725,-78.44268797,-24.66017049
0.2583333333,0.04166666667,15.5,2.808333333,-62.9806233,-20.59517861
0.2583333333,0.05833333333,15.5,2.891666667,-47.51855864,-13.64729474
0.2583333333,0.075,15.5,2.975,-32.05649398,-3.875009662
0.2583333333,0.09166666667,15.5,3.058333333,-16.59442932,8.850762499
0.2583333333,0.1083333333,15.5,3.141666667,-1.132364653,24.76156806
0.2583333333,0.125,15.5,3.225,14.32970001,43.98112218
0.2583333333,0.1416666667,15.5,3.308333333,13.11043595,66.16765468
0.2583333333,0.1583333333,15.5,3.391666667,11.89117189,90.08089669
0.2583333333,0.175,15.5,3.475,10.67190783,113.32681
0.2583333333,0.1916666667,15.5,3.558333333,9.452643771,132.6545685
0.2583333333,0.2083333333,15.5,3.641666667,8.233379711,144.9760309
0.2583333333,0.225,15.5,3.725,7.014115651,148.6978874
0.2583333333,0.2416666667,15.5,3.808333333,5.794851592,144.4940876
0.2583333333,0.2583333333,15.5,3.891666667,11.0632999,134.9297715
0.2583333333,0.275,15.5,3.975,11.83561849,123.230411
0.2583333333,0.2916666667,15.5,4.058333333,12.60793708,112.0671827
0.2583333333,0.3083333333,15.5,4.141666667,13.38025567,102.9916387
0.2583333333,0.325,15.5,4.225,14.15257426,96.53239497
0.2583333333,0.3416666667,15.5,4.308333333,14.92489285,92.60405778
0.2583333333,0.3583333333,15.5,4.391666667,15.69721144,90.91036505
0.2583333333,0.375,15.5,4.475,16.46953003,91.20947611
0.2583333333,0.3916666667,15.5,4.558333333,18.65184274,93.44119716
0.2583333333,0.4083333333,15.5,4.641666667,20.83415544,97.74976658
0.2583333333,0.425,15.5,4.725,23.01646814,104.4114219
0.2583333333,0.4416666667,15.5,4.808333333,25.19878084,113.6408731
0.2583333333,0.4583333333,15.5,4.891666667,27.38109355,125.2498789
0.2583333333,0.475,15.5,4.975,29.56340625,138.2129064
0.2583333333,0.4916666667,15.5,5.058333333,31.74571895,150.3695819
0.2583333333,0.5083333333,15.5,5.141666667,30.68623194,158.6359207
0.2583333333,0.525,15.5,5.225,33.25703475,159.9429664
0.2583333333,0.5416666667,15.5,5.308333333,35.82783756,152.5716402
0.2583333333,0.5583333333,15.5,5.391666667,38.39864036,137.0361565
0.2583333333,0.575,15.5,5.475,40.96944317,115.8478853
0.2583333333,0.5916666667,15.5,5.558333333,43.54024597,92.34338416
0.2583333333,0.6083333333,15.5,5.641666667,46.11104878,69.42065527
0.2583333333,0.625,15.5,5.725,48.68185159,48.88075646
0.2583333333,0.6416666667,15.5,5.808333333,25.25756313,31.45811881
0.2583333333,0.6583333333,15.5,5.891666667,1.833274666,17.21015177
0.2583333333,0.675,15.5,5.975,-21.5910138,5.930358604
0.2583333333,0.6916666667,15.5,6.058333333,-45.01530226,-2.569203425
0.2583333333,0.7083333333,15.5,6.141666667,-68.43959072,-8.316707258
0.2583333333,0.725,15.5,6.225,-91.86387918,-11.14692178
0.2583333333,0.7416666667,15.5,6.308333333,-115.2881676,-10.76153984
0.2583333333,0.7583333333,15.5,6.391666667,-118.1562829,-6.905975204
0.2583333333,0.775,15.5,6.475,-101.1368866,0.3071844182
0.2583333333,0.7916666667,15.5,6.558333333,-84.1174903,9.967526435
0.2583333333,0.8083333333,15.5,6.641666667,-67.09809398,20.03498115
0.2583333333,0.825,15.5,6.725,-50.07869767,27.47171299
0.2583333333,0.8416666667,15.5,6.808333333,-33.05930135,29.09809672
0.2583333333,0.8583333333,15.5,6.891666667,-16.03990503,22.92016595
0.2583333333,0.875,15.5,6.975,0.9794912827,9.116719203
0.2583333333,0.8916666667,15.5,7.058333333,17.9988876,-10.05032334
0.2583333333,0.9083333333,15.5,7.141666667,35.01828392,-31.33186761
0.2583333333,0.925,15.5,7.225,52.03768023,-51.79018429
0.2583333333,0.9416666667,15.5,7.308333333,69.05707655,-69.54618305
0.2583333333,0.9583333333,15.5,7.391666667,86.07647286,-83.81782397
0.2583333333,0.975,15.5,7.475,103.0958692,-94.55226978
0.2583333333,0.9916666667,15.5,7.558333333,120.1152655,-102.002658
0.275,0.008333333333,16.5,2.641666667,-89.30270166,23.12641845
0.275,0.025,16.5,2.725,-79.79847354,20.78260913
0.275,0.04166666667,16.5,2.808333333,-64.33640888,21.67998221
0.275,0.05833333333,16.5,2.891666667,-48.87434422,25.50533222
0.275,0.075,16.5,2.975,-33.41227955,31.97031579
0.275,0.09166666667,16.5,3.058333333,-17.95021489,40.95002694
0.275,0.1083333333,16.5,3.141666667,-2.488150228,52.51485826
0.275,0.125,16.5,3.225,12.97391444,66.86822066
0.275,0.1416666667,16.5,3.308333333,11.75465038,84.16675454
0.275,0.1583333333,16.5,3.391666667,10.53538632,104.1935417
0.275,0.175,16.5,3.475,9.316122256,125.9273654
0.275,0.1916666667,16.5,3.558333333,8.096858196,147.2197389
0.275,0.2083333333,16.5,3.641666667,6.877594136,164.9466744
0.275,0.225,16.5,3.725,5.658330076,175.8860571
0.275,0.2416666667,16.5,3.808333333,9.08768764,178.0490619
0.275,0.2583333333,16.5,3.891666667,14.35613595,171.6441433
0.275,0.275,16.5,3.975,21.46367501,158.95258
0.275,0.2916666667,16.5,4.058333333,22.2359936,143.213543
0.275,0.3083333333,16.5,4.141666667,23.00831219,127.3333275
0.275,0.325,16.5,4.225,23.78063078,113.1596187
0.275,0.3416666667,16.5,4.308333333,24.55294937,101.4601641
0.275,0.3583333333,16.5,4.391666667,25.32526796,92.29615679
0.275,0.375,16.5,4.475,26.09758655,85.44282887
0.275,0.3916666667,16.5,4.558333333,28.27989926,80.68576207
0.275,0.4083333333,16.5,4.641666667,30.46221196,77.97341292
0.275,0.425,16.5,4.725,32.64452466,77.45893808
0.275,0.4416666667,16.5,4.808333333,34.82683736,79.4481596
0.275,0.4583333333,16.5,4.891666667,37.00915007,84.23403917
0.275,0.475,16.5,4.975,39.19146277,91.78573918
0.275,0.4916666667,16.5,5.058333333,46.59723933,101.3210714
0.275,0.5083333333,16.5,5.141666667,45.53775232,110.9505151
0.275,0.525,16.5,5.225,36.01300173,117.7497444
0.275,0.5416666667,16.5,5.308333333,38.58380454,118.548279
0.275,0.5583333333,16.5,5.391666667,41.15460735,111.2405557
0.275,0.575,16.5,5.475,43.72541015,95.84164886
0.275,0.5916666667,16.5,5.558333333,46.29621296,74.50752491
0.275,0.6083333333,16.5,5.641666667,48.86701577,50.50348166
0.275,0.625,16.5,5.725,51.43781857,26.88527619
0.275,0.6416666667,16.5,5.808333333,28.01353011,5.684182431
0.275,0.6583333333,16.5,5.891666667,4.589241651,-12.18825741
0.275,0.675,16.5,5.975,-18.83504681,-26.59359505
0.275,0.6916666667,16.5,6.058333333,-42.25933527,-37.73814078
0.275,0.7083333333,16.5,6.141666667,-65.68362373,-45.85780734
0.275,0.725,16.5,6.225,-89.10791219,-51.0488372
0.275,0.7416666667,16.5,6.308333333,-81.95741387,-53.21306641
0.275,0.7583333333,16.5,6.391666667,-84.82552916,-52.09698365
0.275,0.775,16.5,6.475,-97.71225807,-47.44022621
0.275,0.7916666667,16.5,6.558333333,-80.69286175,-39.26687891
0.275,0.8083333333,16.5,6.641666667,-63.67346544,-28.30353333
0.275,0.825,16.5,6.725,-46.65406912,-16.35918302
0.275,0.8416666667,16.5,6.808333333,-29.6346728,-6.323667289
0.275,0.8583333333,16.5,6.891666667,-12.61527649,-1.467098651
0.275,0.875,16.5,6.975,4.404119829,-4.158333355
0.275,0.8916666667,16.5,7.058333333,21.42351615,-14.7274197
0.275,0.9083333333,16.5,7.141666667,38.44291246,-31.29863258
0.275,0.925,16.5,7.225,55.46230878,-50.72451402
0.275,0.9416666667,16.5,7.308333333,72.48170509,-69.9190409
0.275,0.9583333333,16.5,7.391666667,89.50110141,-86.75787469
0.275,0.975,16.5,7.475,106.5204977,-100.2517215
0.275,0.9916666667,16.5,7.558333333,123.539894,-110.2319879
0.2916666667,0.008333333333,17.5,2.641666667,-84.7006507,79.77898165
0.2916666667,0.025,17.5,2.725,-75.19642258,72.71231624
0.2916666667,0.04166666667,17.5,2.808333333,-65.69219445,68.50400579
0.2916666667,0.05833333333,17.5,2.891666667,-50.23012979,67.21282945
0.2916666667,0.075,17.5,2.975,-34.76806513,68.54966968
0.2916666667,0.09166666667,17.5,3.058333333,-19.30600047,72.19692666
0.2916666667,0.1083333333,17.5,3.141666667,-3.843935803,77.98166146
0.2916666667,0.125,17.5,3.225,11.61812886,85.93336463
0.2916666667,0.1416666667,17.5,3.308333333,10.3988648,96.24776326
0.2916666667,0.1583333333,17.5,3.391666667,9.179600741,109.1417806
0.2916666667,0.175,17.5,3.475,7.960336681,124.566115
0.2916666667,0.1916666667,17.5,3.558333333,6.741072621,141.7892868
0.2916666667,0.2083333333,17.5,3.641666667,5.521808561,159.0138382
0.2916666667,0.225,17.5,3.725,8.951166124,173.3651056
0.2916666667,0.2416666667,17.5,3.808333333,12.38052369,181.5749319
0.2916666667,0.2583333333,17.5,3.891666667,17.648972,181.2559129
0.2916666667,0.275,17.5,3.975,24.75651106,172.0519166
0.2916666667,0.2916666667,17.5,4.058333333,31.86405012,155.8311191
0.2916666667,0.3083333333,17.5,4.141666667,32.63636871,135.7702735
0.2916666667,0.325,17.5,4.225,33.4086873,115.019242
0.2916666667,0.3416666667,17.5,4.308333333,34.18100589,95.78425868
0.2916666667,0.3583333333,17.5,4.391666667,34.95332448,79.13847193
0.2916666667,0.375,17.5,4.475,35.72564307,65.32847418
0.2916666667,0.3916666667,17.5,4.558333333,37.90795578,54.20648264
0.2916666667,0.4083333333,17.5,4.641666667,40.09026848,45.56532262
0.2916666667,0.425,17.5,4.725,42.27258118,39.32590231
0.2916666667,0.4416666667,17.5,4.808333333,44.45489388,35.60510869
0.2916666667,0.4583333333,17.5,4.891666667,46.63720659,34.68909462
0.2916666667,0.475,17.5,4.975,49.29997364,36.90145973
0.2916666667,0.4916666667,17.5,5.058333333,61.44875971,42.33259963
0.2916666667,0.5083333333,17.5,5.141666667,60.38927269,50.43326223
0.2916666667,0.525,17.5,5.225,50.86452211,59.61063478
0.2916666667,0.5416666667,17.5,5.308333333,41.33977153,67.15032955
0.2916666667,0.5583333333,17.5,5.391666667,43.91057433,69.80881195
0.2916666667,0.575,17.5,5.475,46.48137714,65.04360375
0.2916666667,0.5916666667,17.5,5.558333333,49.05217995,52.22904849
0.2916666667,0.6083333333,17.5,5.641666667,51.62298275,32.99298842
0.2916666667,0.625,17.5,5.725,54.19378556,10.41187977
0.2916666667,0.6416666667,17.5,5.808333333,30.7694971,-12.32295559
0.2916666667,0.6583333333,17.5,5.891666667,7.345208637,-32.90149597
0.2916666667,0.675,17.5,5.975,-16.07907982,-50.16637141
0.2916666667,0.6916666667,17.5,6.058333333,-39.50336829,-63.84425739
0.2916666667,0.7083333333,17.5,6.141666667,-62.92765675,-74.11159171
0.2916666667,0.725,17.5,6.225,-55.77715842,-81.24102821
0.2916666667,0.7416666667,17.5,6.308333333,-48.6266601,-85.39557163
0.2916666667,0.7583333333,17.5,6.391666667,-51.49477539,-86.54674298
0.2916666667,0.775,17.5,6.475,-64.3815043,-84.48879561
0.2916666667,0.7916666667,17.5,6.558333333,-77.26823321,-78.95499229
0.2916666667,0.8083333333,17.5,6.641666667,-60.24883689,-69.86904476
0.2916666667,0.825,17.5,6.725,-43.22944057,-57.7379911
0.2916666667,0.8416666667,17.5,6.808333333,-26.21004426,-44.06961602
0.2916666667,0.8583333333,17.5,6.891666667,-9.19064794,-31.51042674
0.2916666667,0.875,17.5,6.975,7.828748376,-23.34382071
0.2916666667,0.8916666667,17.5,7.058333333,24.84814469,-22.31369372
0.2916666667,0.9083333333,17.5,7.141666667,41.86754101,-29.35739087
0.2916666667,0.925,17.5,7.225,58.88693733,-43.13013956
0.2916666667,0.9416666667,17.5,7.308333333,75.90633364,-60.69003103
0.2916666667,0.9583333333,17.5,7.391666667,92.92572996,-78.81745309
0.2916666667,0.975,17.5,7.475,109.9451263,-95.0863238
0.2916666667,0.9916666667,17.5,7.558333333,126.9645226,-108.2221745
0.3083333333,0.008333333333,18.5,2.641666667,-80.09859973,134.6411422
0.3083333333,0.025,18.5,2.725,-70.59437161,122.4608174
0.3083333333,0.04166666667,18.5,2.808333333,-61.09014349,111.4209847
0.3083333333,0.05833333333,18.5,2.891666667,-51.58591537,102.7084021
0.3083333333,0.075,18.5,2.975,-36.1238507,96.60591381
0.3083333333,0.09166666667,18.5,3.058333333,-20.66178604,92.92579137
0.3083333333,0.1083333333,18.5,3.141666667,-5.199721378,91.37360458
0.3083333333,0.125,18.5,3.225,10.26234329,91.76478679
0.3083333333,0.1416666667,18.5,3.308333333,9.043079225,94.11430438
0.3083333333,0.1583333333,18.5,3.391666667,7.823815166,98.62899846
0.3083333333,0.175,18.5,3.475,6.604551106,105.5993986
0.3083333333,0.1916666667,18.5,3.558333333,5.385287046,115.158698
0.3083333333,0.2083333333,18.5,3.641666667,8.814644609,126.8976828
0.3083333333,0.225,18.5,3.725,12.24400217,139.4400023
0.3083333333,0.2416666667,18.5,3.808333333,15.67335974,150.2690376
0.3083333333,0.2583333333,18.5,3.891666667,20.94180805,156.1734338
0.3083333333,0.275,18.5,3.975,28.04934711,154.3847939
0.3083333333,0.2916666667,18.5,4.058333333,35.15688617,143.8678435
0.3083333333,0.3083333333,18.5,4.141666667,42.26442523,125.8768115
0.3083333333,0.325,18.5,4.225,43.03674382,103.3468729
0.3083333333,0.3416666667,18.5,4.308333333,43.80906241,79.58934864
0.3083333333,0.3583333333,18.5,4.391666667,44.581381,57.17708176
0.3083333333,0.375,18.5,4.475,45.35369959,37.53132787
0.3083333333,0.3916666667,18.5,4.558333333,47.5360123,21.1135214
0.3083333333,0.4083333333,18.5,4.641666667,49.718325,7.851826211
0.3083333333,0.425,18.5,4.725,51.9006377,-2.480493443
0.3083333333,0.4416666667,18.5,4.808333333,54.0829504,-10.03164602
0.3083333333,0.4583333333,18.5,4.891666667,42.51668892,-14.76879597
0.3083333333,0.475,18.5,4.975,45.17945597,-16.47477631
0.3083333333,0.4916666667,18.5,5.058333333,71.55727057,-14.84260917
0.3083333333,0.5083333333,18.5,5.141666667,75.24079307,-9.6983052
0.3083333333,0.525,18.5,5.225,65.71604249,-1.370102372
0.3083333333,0.5416666667,18.5,5.308333333,56.1912919,8.880738209
0.3083333333,0.5583333333,18.5,5.391666667,46.66654132,18.63680033
0.3083333333,0.575,18.5,5.475,49.23734412,24.68235625
0.3083333333,0.5916666667,18.5,5.558333333,51.80814693,24.07451019
0.3083333333,0.6083333333,18.5,5.641666667,54.37894974,15.46319185
0.3083333333,0.625,18.5,5.725,56.94975254,-0.2225913714
0.3083333333,0.6416666667,18.5,5.808333333,33.52546408,-20.24895656
0.3083333333,0.6583333333,18.5,5.891666667,10.10117562,-41.34343243
0.3083333333,0.675,18.5,5.975,-13.32311284,-60.87126872
0.3083333333,0.6916666667,18.5,6.058333333,-36.7474013,-77.33739529
0.3083333333,0.7083333333,18.5,6.141666667,-29.59690297,-90.24835074
0.3083333333,0.725,18.5,6.225,-22.44640465,-99.69446046
0.3083333333,0.7416666667,18.5,6.308333333,-15.29590632,-105.9563877
0.3083333333,0.7583333333,18.5,6.391666667,-18.16402161,-109.2530927
0.3083333333,0.775,18.5,6.475,-31.05075052,-109.6249825
0.3083333333,0.7916666667,18.5,6.558333333,-43.93747943,-106.9191439
0.3083333333,0.8083333333,18.5,6.641666667,-56.82420834,-100.8706224
0.3083333333,0.825,18.5,6.725,-39.80481203,-91.30771004
0.3083333333,0.8416666667,18.5,6.808333333,-22.78541571,-78.50493181
0.3083333333,0.8583333333,18.5,6.891666667,-5.766019393,-63.61690691
0.3083333333,0.875,18.5,6.975,11.25337692,-48.94683492
0.3083333333,0.8916666667,18.5,7.058333333,28.27277324,-37.67534524
0.3083333333,0.9083333333,18.5,7.141666667,45.29216956,-32.86453234
0.3083333333,0.925,18.5,7.225,62.31156587,-36.1238969
0.3083333333,0.9416666667,18.5,7.308333333,79.33096219,-46.80450253
0.3083333333,0.9583333333,18.5,7.391666667,96.3503585,-62.33460303
0.3083333333,0.975,18.5,7.475,113.3697548,-79.43500731
0.3083333333,0.9916666667,18.5,7.558333333,130.3891511,-95.34970438
0.325,0.008333333333,19.5,2.641666667,-75.49654876,171.7608819
0.325,0.025,19.5,2.725,-65.99232064,157.1641603
0.325,0.04166666667,19.5,2.808333333,-56.48809252,140.0662416
0.325,0.05833333333,19.5,2.891666667,-46.9838644,123.2344279
0.325,0.075,19.5,2.975,-37.47963628,108.3285959
0.325,0.09166666667,19.5,3.058333333,-22.01757162,95.97577226
0.325,0.1083333333,19.5,3.141666667,-6.555506953,86.17235347
0.325,0.125,19.5,3.225,8.90655771,78.68981475
0.325,0.1416666667,19.5,3.308333333,7.68729365,73.34464668
0.325,0.1583333333,19.5,3.391666667,6.468029591,70.12907252
0.325,0.175,19.5,3.475,5.248765531,69.23632522
0.325,0.1916666667,19.5,3.558333333,8.678123094,70.99122751
0.325,0.2083333333,19.5,3.641666667,12.10748066,75.66130567
0.325,0.225,19.5,3.725,15.53683822,83.12040837
0.325,0.2416666667,19.5,3.808333333,18.96619578,92.41450667
0.325,0.2583333333,19.5,3.891666667,24.2346441,101.4515409
0.325,0.275,19.5,3.975,31.34218316,107.1854316
0.325,0.2916666667,19.5,4.058333333,38.44972222,106.5274862
0.325,0.3083333333,19.5,4.141666667,45.55726128,97.68016104
0.325,0.325,19.5,4.225,52.66480034,81.05623184
0.325,0.3416666667,19.5,4.308333333,53.43711893,59.0912674
0.325,0.3583333333,19.5,4.391666667,54.20943752,35.09574205
0.325,0.375,19.5,4.475,54.98175611,11.97888195
0.325,0.3916666667,19.5,4.558333333,57.16406882,-8.438936462
0.325,0.4083333333,19.5,4.641666667,59.34638152,-25.41760683
0.325,0.425,19.5,4.725,61.52869422,-38.91380086
0.325,0.4416666667,19.5,4.808333333,68.93447078,-49.16370433
0.325,0.4583333333,19.5,4.891666667,66.85422832,-56.39370767
0.325,0.475,19.5,4.975,69.51699537,-60.67345495
0.325,0.4916666667,19.5,5.058333333,91.15180046,-61.87779413
0.325,0.5083333333,19.5,5.141666667,90.09231345,-59.74260186
0.325,0.525,19.5,5.225,80.56756286,-54.03577549
0.325,0.5416666667,19.5,5.308333333,71.04281228,-44.87443608
0.325,0.5583333333,19.5,5.391666667,61.51806169,-33.15367802
0.325,0.575,19.5,5.475,51.99331111,-20.88868931
0.325,0.5916666667,19.5,5.558333333,54.56411392,-11.10856994
0.325,0.6083333333,19.5,5.641666667,57.13491672,-7.029082128
0.325,0.625,19.5,5.725,59.70571953,-10.73103097
0.325,0.6416666667,19.5,5.808333333,36.28143107,-22.14186885
0.325,0.6583333333,19.5,5.891666667,12.85714261,-39.07695011
0.325,0.675,19.5,5.975,-10.56714585,-58.30796295
0.325,0.6916666667,19.5,6.058333333,-3.416647528,-76.87108915
0.325,0.7083333333,19.5,6.141666667,3.733850798,-92.84401566
0.325,0.725,19.5,6.225,10.88434912,-105.40888
0.325,0.7416666667,19.5,6.308333333,18.03484745,-114.4933616
0.325,0.7583333333,19.5,6.391666667,15.16673216,-120.3451125
0.325,0.775,19.5,6.475,2.280003248,-123.2243776
0.325,0.7916666667,19.5,6.558333333,-10.60672566,-123.241686
0.325,0.8083333333,19.5,6.641666667,-23.49345457,-120.3083941
0.325,0.825,19.5,6.725,-36.38018348,-114.1809683
0.325,0.8416666667,19.5,6.808333333,-19.36078716,-104.6163873
0.325,0.8583333333,19.5,6.891666667,-2.341390846,-91.67155052
0.325,0.875,19.5,6.975,14.67800547,-76.12541025
0.325,0.8916666667,19.5,7.058333333,31.69740179,-59.84906358
0.325,0.9083333333,19.5,7.141666667,48.7167981,-45.77430833
0.325,0.925,19.5,7.225,65.73619442,-37.15505572
0.325,0.9416666667,19.5,7.308333333,82.75559073,-36.27157659
0.325,0.9583333333,19.5,7.391666667,99.77498705,-43.32608827
0.325,0.975,19.5,7.475,116.7943834,-56.33805998
0.325,0.9916666667,19.5,7.558333333,133.8137797,-72.12119449
0.3416666667,0.008333333333,20.5,2.641666667,-70.89449779,174.4914753
0.3416666667,0.025,20.5,2.725,-61.39026967,163.5687313
0.3416666667,0.04166666667,20.5,2.808333333,-51.88604155,145.7702162
0.3416666667,0.05833333333,20.5,2.891666667,-42.38181343,124.2980071
0.3416666667,0.075,20.5,2.975,-32.87758531,102.3031106
0.3416666667,0.09166666667,20.5,3.058333333,-23.37335719,81.98083794
0.3416666667,0.1083333333,20.5,3.141666667,-7.911292528,64.39318898
0.3416666667,0.125,20.5,3.225,7.550772135,49.7806587
0.3416666667,0.1416666667,20.5,3.308333333,6.331508075,37.99408041
0.3416666667,0.1583333333,20.5,3.391666667,5.112244016,28.82713992
0.3416666667,0.175,20.5,3.475,8.541601579,22.20155751
0.3416666667,0.1916666667,20.5,3.558333333,11.97095914,18.23337736
0.3416666667,0.2083333333,20.5,3.641666667,15.40031671,17.20483445
0.3416666667,0.225,20.5,3.725,18.82967427,19.43063777
0.3416666667,0.2416666667,20.5,3.808333333,22.25903183,24.98491053
0.3416666667,0.2583333333,20.5,3.891666667,27.52748014,33.29331666
0.3416666667,0.275,20.5,3.975,34.63501921,42.73193311
0.3416666667,0.2916666667,20.5,4.058333333,41.74255827,50.55890239
0.3416666667,0.3083333333,20.5,4.141666667,48.85009733,53.52054061
0.3416666667,0.325,20.5,4.225,55.95763639,49.08890401
0.3416666667,0.3416666667,20.5,4.308333333,63.06517545,36.66902211
0.3416666667,0.3583333333,20.5,4.391666667,63.83749404,17.91485748
0.3416666667,0.375,20.5,4.475,64.60981263,-4.0923347
0.3416666667,0.3916666667,20.5,4.558333333,66.79212534,-26.17862174
0.3416666667,0.4083333333,20.5,4.641666667,68.97443804,-46.06194282
0.3416666667,0.425,20.5,4.725,76.3802146,-62.61093364
0.3416666667,0.4416666667,20.5,4.808333333,83.78599116,-75.57014103
0.3416666667,0.4583333333,20.5,4.891666667,91.19176772,-85.12562408
0.3416666667,0.475,20.5,4.975,98.59754428,-91.55390747
0.3416666667,0.4916666667,20.5,5.058333333,106.0033208,-95.0186863
0.3416666667,0.5083333333,20.5,5.141666667,104.9438338,-95.49092246
0.3416666667,0.525,20.5,5.225,95.41908324,-92.76476518
0.3416666667,0.5416666667,20.5,5.308333333,85.89433265,-86.57597628
0.3416666667,0.5583333333,20.5,5.391666667,76.36958207,-76.85610499
0.3416666667,0.575,20.5,5.475,66.84483149,-64.12740962
0.3416666667,0.5916666667,20.5,5.558333333,57.3200809,-49.91853975
0.3416666667,0.6083333333,20.5,5.641666667,59.89088371,-36.89400899
0.3416666667,0.625,20.5,5.725,62.46168652,-28.3390372
0.3416666667,0.6416666667,20.5,5.808333333,39.03739805,-26.97464425
0.3416666667,0.6583333333,20.5,5.891666667,15.61310959,-33.69730204
0.3416666667,0.675,20.5,5.975,22.76360792,-47.12354268
0.3416666667,0.6916666667,20.5,6.058333333,29.91410624,-64.29323083
0.3416666667,0.7083333333,20.5,6.141666667,37.06460457,-81.99203531
0.3416666667,0.725,20.5,6.225,44.2151029,-97.81206236
0.3416666667,0.7416666667,20.5,6.308333333,51.36560122,-110.4970358
0.3416666667,0.7583333333,20.5,6.391666667,48.49748593,-119.7121718
0.3416666667,0.775,20.5,6.475,35.61075702,-125.6125173
0.3416666667,0.7916666667,20.5,6.558333333,22.72402811,-128.4757989
0.3416666667,0.8083333333,20.5,6.641666667,9.837299202,-128.4820459
0.3416666667,0.825,20.5,6.725,-3.049429707,-125.6209781
0.3416666667,0.8416666667,20.5,6.808333333,-15.93615862,-119.6970125
0.3416666667,0.8583333333,20.5,6.891666667,1.0832377,-110.4339707
0.3416666667,0.875,20.5,6.975,18.10263402,-97.71141768
0.3416666667,0.8916666667,20.5,7.058333333,35.12203033,-81.94565732
0.3416666667,0.9083333333,20.5,7.141666667,52.14142665,-64.51584194
0.3416666667,0.925,20.5,7.225,69.16082297,-47.94916068
0.3416666667,0.9416666667,20.5,7.308333333,86.18021928,-35.49603817
0.3416666667,0.9583333333,20.5,7.391666667,103.1996156,-30.00712941
0.3416666667,0.975,20.5,7.475,120.2190119,-32.63394991
0.3416666667,0.9916666667,20.5,7.558333333,137.2384082,-42.23971767
0.3583333333,0.008333333333,21.5,2.641666667,-66.29244683,136.5331197
0.3583333333,0.025,21.5,2.725,-56.78821871,134.7256075
0.3583333333,0.04166666667,21.5,2.808333333,-47.28399059,124.3869199
0.3583333333,0.05833333333,21.5,2.891666667,-37.77976246,106.4689469
0.3583333333,0.075,21.5,2.975,-28.27553434,83.74478085
0.3583333333,0.09166666667,21.5,3.058333333,-18.77130622,59.54726667
0.3583333333,0.1083333333,21.5,3.141666667,-9.267078103,36.58409289
0.3583333333,0.125,21.5,3.225,6.19498656,16.42308513
0.3583333333,0.1416666667,21.5,3.308333333,4.9757225,-0.3780253208
0.3583333333,0.1583333333,21.5,3.391666667,8.405080064,-13.85590691
0.3583333333,0.175,21.5,3.475,11.83443763,-24.24679474
0.3583333333,0.1916666667,21.5,3.558333333,15.26379519,-31.73231779
0.3583333333,0.2083333333,21.5,3.641666667,18.69315275,-36.32091872
0.3583333333,0.225,21.5,3.725,22.12251032,-37.83164294
0.3583333333,0.2416666667,21.5,3.808333333,25.55186788,-35.97367403
0.3583333333,0.2583333333,21.5,3.891666667,30.82031619,-30.54922518
0.3583333333,0.275,21.5,3.975,37.92785525,-21.80411968
0.3583333333,0.2916666667,21.5,4.058333333,45.03539432,-10.86151887
0.3583333333,0.3083333333,21.5,4.141666667,52.14293338,0.004368480081
0.3583333333,0.325,21.5,4.225,59.25047244,7.628595148
0.3583333333,0.3416666667,21.5,4.308333333,66.3580115,8.94144476
0.3583333333,0.3583333333,21.5,4.391666667,73.46555056,2.303652882
0.3583333333,0.375,21.5,4.475,74.23786915,-11.6724011
0.3583333333,0.3916666667,21.5,4.558333333,76.42018186,-30.43942707
0.3583333333,0.4083333333,21.5,4.641666667,83.82595841,-50.72254895
0.3583333333,0.425,21.5,4.725,91.23173497,-69.75605391
0.3583333333,0.4416666667,21.5,4.808333333,98.63751153,-85.88838924
0.3583333333,0.4583333333,21.5,4.891666667,106.0432881,-98.51307809
0.3583333333,0.475,21.5,4.975,113.4490647,-107.6674247
0.3583333333,0.4916666667,21.5,5.058333333,120.8548412,-113.6248834
0.3583333333,0.5083333333,21.5,5.141666667,119.7953542,-116.6224504
0.3583333333,0.525,21.5,5.225,110.2706036,-116.7275106
0.3583333333,0.5416666667,21.5,5.308333333,100.745853,-113.8103782
0.3583333333,0.5583333333,21.5,5.391666667,91.22110245,-107.6114016
0.3583333333,0.575,21.5,5.475,81.69635186,-97.92711933
0.3583333333,0.5916666667,21.5,5.558333333,72.17160128,-84.94385703
0.3583333333,0.6083333333,21.5,5.641666667,62.64685069,-69.67059206
0.3583333333,0.625,21.5,5.725,65.2176535,-54.25147332
0.3583333333,0.6416666667,21.5,5.808333333,41.79336504,-41.7885154
0.3583333333,0.6583333333,21.5,5.891666667,48.94386336,-35.43724234
0.3583333333,0.675,21.5,5.975,56.09436169,-37.07291975
0.3583333333,0.6916666667,21.5,6.058333333,63.24486002,-46.36106822
0.3583333333,0.7083333333,21.5,6.141666667,70.39535834,-60.93092547
0.3583333333,0.725,21.5,6.225,77.54585667,-77.51616042
0.3583333333,0.7416666667,21.5,6.308333333,84.69635499,-93.23438366
0.3583333333,0.7583333333,21.5,6.391666667,81.8282397,-106.2831893
0.3583333333,0.775,21.5,6.475,68.94151079,-115.9381299
0.3583333333,0.7916666667,21.5,6.558333333,56.05478188,-122.1714308
