x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.21875,0.5,-12.39099289,0.21875,0.46875,-22.55620162,0.1875,0.5,-52.81899614,5
0.21875,0.5,-12.39099289,0.25,0.5,28.03701035,0.21875,0.46875,-22.55620162,159
0.9921875,0.921875,97.31455832,0.9921875,0.9140625,294.7281442,1,0.921875,26.29317435,0
0.9921875,0.921875,97.31455832,0.984375,0.921875,168.3359423,0.9921875,0.9140625,294.7281442,0
0.9921875,0.9296875,501.1036123,0.984375,0.9375,732.9115574,0.984375,0.921875,168.3359423,52
0.9921875,0.9296875,501.1036123,1,0.9375,833.8712823,0.984375,0.9375,732.9115574,28
0.984375,0.9375,732.9115574,0.984375,0.953125,570.1696106,1,0.9375,833.8712823,0
0.984375,0.9375,732.9115574,0.96875,0.9375,631.9518325,0.984375,0.953125,570.1696106,2
0.9921875,0.921875,97.31455832,0.9921875,0.9296875,501.1036123,1,0.921875,26.29317435,0
0.9921875,0.921875,97.31455832,0.984375,0.921875,168.3359423,0.9921875,0.9296875,501.1036123,0
0.21875,0.46875,-22.55620162,0.25,0.4375,19.86409142,0.1875,0.4375,-73.14941359,644
0.001953125,0.595703125,-301.4417228,0.00390625,0.59375,-212.3178732,0.00390625,0.59765625,-307.496637,3
0.001953125,0.595703125,-301.4417228,0,0.59375,-295.3868085,0.00390625,0.59375,-212.3178732,9
0.109375,0.796875,-61.26133683,0.09375,0.8125,-99.12146179,0.09375,0.78125,-85.96004023,34
0.109375,0.796875,-61.26133683,0.125,0.8125,-36.56263343,0.09375,0.8125,-99.12146179,11
0.001953125,0.591796875,-321.0948661,0.00390625,0.59375,-212.3178732,0.00390625,0.58984375,-346.8029238,8
0.001953125,0.591796875,-321.0948661,0,0.59375,-295.3868085,0.00390625,0.59375,-212.3178732,2
0.01953125,0.63671875,-190.981247,0.0234375,0.6328125,-277.7376206,0.0234375,0.640625,-269.3760042,10
0.0078125,0.59765625,-359.587417,0.00390625,0.59765625,-307.496637,0.0078125,0.59375,-399.5683685,8
0.0078125,0.59765625,-359.587417,0.0078125,0.6015625,-319.6064655,0.00390625,0.59765625,-307.496637,6
0.00390625,0.59375,-212.3178732,0.0078125,0.59375,-399.5683685,0.00390625,0.59765625,-307.496637,13
0,0.59765625,21.69708365,0.00390625,0.59765625,-307.496637,0,0.6015625,6.318568046,17
0.009765625,0.595703125,-323.5565807,0.0078125,0.59765625,-359.587417,0.01171875,0.59765625,-380.9614332,9
0.009765625,0.595703125,-323.5565807,0.0078125,0.59375,-399.5683685,0.0078125,0.59765625,-359.587417,25
0.0078125,0.5625,-620.3148455,0.0078125,0.5546875,-518.3355789,0,0.5625,-413.9531367,11
0.0078125,0.5625,-620.3148455,0.015625,0.5625,-424.8850013,0.0078125,0.5546875,-518.3355789,6
0.00390625,0.56640625,-437.3273249,0.0078125,0.5625,-620.3148455,0.0078125,0.5703125,-460.701513,10
0.00390625,0.56640625,-437.3273249,0,0.5625,-413.9531367,0.0078125,0.5625,-620.3148455,23
0.0078125,0.63671875,-102.7394978,0.00390625,0.63671875,-23.54568854,0.0078125,0.640625,-217.0982982,2
0.0078125,0.63671875,-102.7394978,0.0078125,0.6328125,-162.7163906,0.00390625,0.63671875,-23.54568854,2
0.0625,0.78125,-114.3376285,0.0625,0.8125,-93.31781004,0.03125,0.78125,45.71116263,86
0.03125,0.78125,45.71116263,0,0.8125,469.6051863,0.0625,0.8125,-93.31781004,56
0,0.78125,268.3387054,0.03125,0.78125,45.71116263,0,0.8125,469.6051863,15
0.046875,0.765625,-44.8231422,0.0625,0.75,-135.357447,0.03125,0.75,4.271736403,46
